"phen" "cofactor" "species" "phylo"
88.1820756279425 8.70228290942137 "sp_28" "sp_28"
89.6860979741166 6.66220053145127 "sp_28" "sp_28"
86.6388623810877 8.71528547218526 "sp_28" "sp_28"
97.8662657843815 11.9994786144031 "sp_28" "sp_28"
93.1451894910498 9.39907850889052 "sp_28" "sp_28"
89.3624555019573 9.00292947481438 "sp_29" "sp_29"
89.9463368036918 8.21058879986145 "sp_29" "sp_29"
79.527157816843 10.5275554586406 "sp_29" "sp_29"
78.5813658309933 8.33593278421454 "sp_29" "sp_29"
85.397473974732 6.09663503997928 "sp_29" "sp_29"
136.881017530504 15.9324002057813 "sp_30" "sp_30"
122.750685141021 14.434642377843 "sp_30" "sp_30"
122.727438024915 12.3981836288665 "sp_30" "sp_30"
124.300122051364 14.0869363517341 "sp_30" "sp_30"
118.898383196806 14.7613426426516 "sp_30" "sp_30"
50.6932315044013 1.27173174895933 "sp_31" "sp_31"
27.468895453148 0.743958423495649 "sp_31" "sp_31"
50.8722197324441 1.41792135107661 "sp_31" "sp_31"
50.5011493901412 2.62464517671497 "sp_31" "sp_31"
39.4019028047857 0.500145216718224 "sp_31" "sp_31"
160.32867885452 18.0841183357372 "sp_32" "sp_32"
177.780896336953 20.3930445367132 "sp_32" "sp_32"
150.250231866125 16.5572355180243 "sp_32" "sp_32"
159.340723192039 18.1938439837277 "sp_32" "sp_32"
152.465490450043 16.1174511437495 "sp_32" "sp_32"
122.518365637569 12.7499191059401 "sp_33" "sp_33"
111.530948420069 12.838126386913 "sp_33" "sp_33"
108.372605677648 14.2555468418219 "sp_33" "sp_33"
122.751305350905 14.1443624699182 "sp_33" "sp_33"
120.808597892649 12.8825292742687 "sp_33" "sp_33"
61.7732686207035 2.7981287924496 "sp_34" "sp_34"
58.6767245258468 1.87566452394343 "sp_34" "sp_34"
62.6762194227177 1.41427777528803 "sp_34" "sp_34"
67.561712254346 1.40067996441789 "sp_34" "sp_34"
81.6825672729158 3.47867306436455 "sp_34" "sp_34"
112.434419369579 12.683121261962 "sp_35" "sp_35"
115.343537899011 13.8622844763982 "sp_35" "sp_35"
131.265204325122 9.33332166940289 "sp_35" "sp_35"
113.618988516251 12.0628387799288 "sp_35" "sp_35"
123.988543667365 9.29738411236798 "sp_35" "sp_35"
148.816783572924 21.2335243081967 "sp_36" "sp_36"
151.253617043661 19.5439444936572 "sp_36" "sp_36"
163.091875924866 19.3546595301243 "sp_36" "sp_36"
138.188381871997 17.961093752048 "sp_36" "sp_36"
150.593484719187 19.1551843871983 "sp_36" "sp_36"
130.549263809994 15.4137222486924 "sp_37" "sp_37"
148.0931652648 17.8831540249396 "sp_37" "sp_37"
144.747605315984 21.754771859059 "sp_37" "sp_37"
161.129682851041 20.1067731205179 "sp_37" "sp_37"
149.870165841461 19.5447350510332 "sp_37" "sp_37"
81.003639003242 3.87390718761663 "sp_38" "sp_38"
98.8240426096269 6.93675886129633 "sp_38" "sp_38"
86.9995799168473 4.37952996379262 "sp_38" "sp_38"
70.1273975685465 6.41376964721118 "sp_38" "sp_38"
82.1131470884143 4.76540846884266 "sp_38" "sp_38"
143.86175763464 17.875019852354 "sp_39" "sp_39"
143.588874059912 15.9928040434617 "sp_39" "sp_39"
141.171763793573 18.8059492171253 "sp_39" "sp_39"
134.252571515351 17.3490449705673 "sp_39" "sp_39"
148.836761851491 16.310481235732 "sp_39" "sp_39"
69.7522349531776 1.93794321018433 "sp_40" "sp_40"
72.8866226699355 5.2311295574067 "sp_40" "sp_40"
64.7392477647992 2.01725758839239 "sp_40" "sp_40"
63.9231637619187 4.37534161428937 "sp_40" "sp_40"
59.8890991649647 4.50540262790958 "sp_40" "sp_40"
132.415377077822 12.7474927123758 "sp_41" "sp_41"
119.874445608578 15.6056374267532 "sp_41" "sp_41"
125.941274728473 15.4929552187199 "sp_41" "sp_41"
126.126168768156 12.9862470411198 "sp_41" "sp_41"
113.279245980648 14.6945511392456 "sp_41" "sp_41"
156.942768198399 18.2641638891855 "sp_42" "sp_42"
163.761340508771 19.2945566318101 "sp_42" "sp_42"
163.155023533935 21.3079914995159 "sp_42" "sp_42"
144.235299465108 19.5521432868187 "sp_42" "sp_42"
153.689693064769 18.2279062950843 "sp_42" "sp_42"
106.626598797906 11.1609850867978 "sp_43" "sp_43"
111.600625043452 8.63530977241038 "sp_43" "sp_43"
125.034605299523 8.38500013398117 "sp_43" "sp_43"
102.653078888102 9.55253307686674 "sp_43" "sp_43"
101.26437699113 10.4300380004728 "sp_43" "sp_43"
119.175486329933 12.9947926320479 "sp_44" "sp_44"
119.631388115178 14.6992642882398 "sp_44" "sp_44"
124.391559517053 14.133991375273 "sp_44" "sp_44"
116.455260164733 10.5103706004587 "sp_44" "sp_44"
128.856562564918 11.0504931212819 "sp_44" "sp_44"
54.3473027509086 7.94569115668365 "sp_45" "sp_45"
60.7015989869659 8.38626367373886 "sp_45" "sp_45"
71.8918312143144 9.09386405525024 "sp_45" "sp_45"
67.6502473355281 10.5014216649714 "sp_45" "sp_45"
63.3163300279822 12.5144697951597 "sp_45" "sp_45"
31.8407839717767 0.209919250494014 "sp_46" "sp_46"
46.1705349264378 3.02482507150814 "sp_46" "sp_46"
41.4563118876398 3.16262828909342 "sp_46" "sp_46"
33.830609969024 4.49926683813027 "sp_46" "sp_46"
46.2912944672585 2.83455252670672 "sp_46" "sp_46"
44.2618683779546 4.51748290680896 "sp_47" "sp_47"
38.182587111202 4.26136518343489 "sp_47" "sp_47"
32.2009440928254 4.41434581137794 "sp_47" "sp_47"
23.5009792733206 5.16436427874441 "sp_47" "sp_47"
38.9622474855324 5.82812387183297 "sp_47" "sp_47"
106.557654675242 16.252529758285 "sp_48" "sp_48"
102.238530108309 19.1279385872628 "sp_48" "sp_48"
114.755330755247 15.5445987649771 "sp_48" "sp_48"
113.78801604543 13.0326437292842 "sp_48" "sp_48"
115.647570905354 18.6136607068909 "sp_48" "sp_48"
84.700443785295 11.6651233073645 "sp_49" "sp_49"
95.707200409104 8.46231402634913 "sp_49" "sp_49"
84.0659210012101 8.9793178066991 "sp_49" "sp_49"
93.3278821490246 10.8065236092565 "sp_49" "sp_49"
78.9000650791057 11.1756963157338 "sp_49" "sp_49"
66.6234088745163 5.39443522907611 "sp_50" "sp_50"
61.5218511609182 6.38572968362916 "sp_50" "sp_50"
77.7700649642208 5.40593526009951 "sp_50" "sp_50"
63.3547857764885 4.82273679313106 "sp_50" "sp_50"
57.3361544771982 3.53688505005024 "sp_50" "sp_50"
117.005904799712 16.2961490450406 "sp_51" "sp_51"
94.3637550273919 16.4228039329039 "sp_51" "sp_51"
92.2103462668289 13.2635496526287 "sp_51" "sp_51"
104.419480905407 12.9050673664667 "sp_51" "sp_51"
99.2988921909245 16.8801216868178 "sp_51" "sp_51"
133.799667333354 15.4459913687029 "sp_52" "sp_52"
133.381317138606 18.5012285577543 "sp_52" "sp_52"
130.670168540886 16.2371503500466 "sp_52" "sp_52"
142.148085632002 15.1069785231422 "sp_52" "sp_52"
141.230568301944 17.7790932482129 "sp_52" "sp_52"
83.6885294461517 2.80657265079318 "sp_53" "sp_53"
63.6319957571403 2.51528081441475 "sp_53" "sp_53"
69.4992357004581 5.15214551567689 "sp_53" "sp_53"
66.7273206374413 3.37984805790328 "sp_53" "sp_53"
70.6872242258519 4.97103134357111 "sp_53" "sp_53"
64.2879746325653 0.816362073457062 "sp_54" "sp_54"
58.9533951733709 2.16543659791537 "sp_54" "sp_54"
59.3925952729711 5.9075635536854 "sp_54" "sp_54"
67.7337065878176 4.29783391577849 "sp_54" "sp_54"
72.5655777385723 6.31584095419905 "sp_54" "sp_54"
152.129262966085 16.553516697088 "sp_55" "sp_55"
127.53045168005 15.4685576909099 "sp_55" "sp_55"
151.050262938335 18.8042053407928 "sp_55" "sp_55"
135.80677317304 14.834057559679 "sp_55" "sp_55"
151.983845623094 16.980703138775 "sp_55" "sp_55"
96.5785681845385 8.10893675170448 "sp_56" "sp_56"
103.462710556831 7.94605203807812 "sp_56" "sp_56"
96.4614399672363 7.42230327988006 "sp_56" "sp_56"
101.825339426879 10.5017159874205 "sp_56" "sp_56"
82.0576742966956 9.94696770873186 "sp_56" "sp_56"
137.196221562111 12.9675915796359 "sp_57" "sp_57"
148.649883617272 15.4436732504316 "sp_57" "sp_57"
152.126041276097 15.7747976949529 "sp_57" "sp_57"
131.827854814031 14.359444871571 "sp_57" "sp_57"
139.383004273779 14.0744409449243 "sp_57" "sp_57"
68.1163751353376 8.14624373891804 "sp_58" "sp_58"
78.5143595324738 12.1371939376051 "sp_58" "sp_58"
81.467928520727 8.54768849171493 "sp_58" "sp_58"
88.7970306473789 8.92076058718643 "sp_58" "sp_58"
89.1759564949904 7.68672922225761 "sp_58" "sp_58"
121.866200654503 17.1788548379479 "sp_59" "sp_59"
120.760441405328 18.1797903979347 "sp_59" "sp_59"
121.934772447973 18.9708873685915 "sp_59" "sp_59"
132.977301956593 16.274596793176 "sp_59" "sp_59"
106.222427197043 18.335540662168 "sp_59" "sp_59"
130.683728491645 17.757046873924 "sp_60" "sp_60"
130.519349907658 21.4572495702827 "sp_60" "sp_60"
117.982227142968 15.9095160162631 "sp_60" "sp_60"
133.818528982753 19.297414586004 "sp_60" "sp_60"
129.321382516305 19.0782831191482 "sp_60" "sp_60"
49.005820809649 1.1127701343912 "sp_61" "sp_61"
60.0272051768024 -1.14000186027812 "sp_61" "sp_61"
51.5090737434391 -0.487128248578026 "sp_61" "sp_61"
37.2146610946585 1.37805533614131 "sp_61" "sp_61"
56.8214370628137 -0.405095850085871 "sp_61" "sp_61"
120.548996366996 17.6913197068976 "sp_62" "sp_62"
130.473636815113 18.1411222108385 "sp_62" "sp_62"
139.017086430228 16.2060529100527 "sp_62" "sp_62"
117.03305986387 18.2794891413921 "sp_62" "sp_62"
109.041478733483 18.6462203713088 "sp_62" "sp_62"
65.2040238160036 1.16199186802943 "sp_63" "sp_63"
61.2713035007003 -0.0377963648856676 "sp_63" "sp_63"
38.7594941540262 0.468896359563974 "sp_63" "sp_63"
40.8932726700931 4.27593883896896 "sp_63" "sp_63"
45.4154634049143 1.37090745052323 "sp_63" "sp_63"
100.678983442214 14.1373797313651 "sp_64" "sp_64"
89.1183148050942 11.8935093993007 "sp_64" "sp_64"
108.619270055238 15.4681014367558 "sp_64" "sp_64"
108.945994629727 15.2192213060874 "sp_64" "sp_64"
96.4742202347961 14.6222331375662 "sp_64" "sp_64"
67.4197817587296 9.00108073148005 "sp_65" "sp_65"
78.7131725259008 4.99959992945387 "sp_65" "sp_65"
89.1903353529018 5.8495277854741 "sp_65" "sp_65"
81.1371230065056 7.68429318677228 "sp_65" "sp_65"
73.4085342231826 4.02877621314311 "sp_65" "sp_65"
134.066662437774 17.496834775756 "sp_66" "sp_66"
117.423143809429 15.8404504982104 "sp_66" "sp_66"
119.007689832052 18.2981362753418 "sp_66" "sp_66"
136.963042320344 15.4372795705385 "sp_66" "sp_66"
135.267120143198 17.6935140072584 "sp_66" "sp_66"
90.1313404373236 10.3557542059335 "sp_67" "sp_67"
76.8589501000192 12.0688379877631 "sp_67" "sp_67"
76.180666651032 9.8582102745408 "sp_67" "sp_67"
77.6753166666375 13.636410599823 "sp_67" "sp_67"
70.9046961314938 13.1130436692491 "sp_67" "sp_67"
44.5786559785656 0.241502478326037 "sp_68" "sp_68"
45.6367473306531 -1.97568521327791 "sp_68" "sp_68"
31.2358491897546 -1.27268902019713 "sp_68" "sp_68"
33.7591584948368 -0.314187896560751 "sp_68" "sp_68"
13.531767330163 -0.591155542679392 "sp_68" "sp_68"
79.4065473313801 9.09965835457017 "sp_69" "sp_69"
72.5102972666183 10.386268381183 "sp_69" "sp_69"
80.1631741567024 8.66558796076858 "sp_69" "sp_69"
91.6984451346866 10.711544776789 "sp_69" "sp_69"
81.6725329657077 11.9751968170826 "sp_69" "sp_69"
51.5761728503113 3.78526154744453 "sp_70" "sp_70"
46.7868612230882 6.88422383144704 "sp_70" "sp_70"
43.9759043127611 1.0606351873127 "sp_70" "sp_70"
35.2671656326947 4.19139129962182 "sp_70" "sp_70"
36.6296376839774 2.07829661925688 "sp_70" "sp_70"
29.3030383531318 0.197359185197171 "sp_71" "sp_71"
22.2949020730007 2.16182469905812 "sp_71" "sp_71"
17.8338992738843 -0.67888556239682 "sp_71" "sp_71"
23.3558745928031 1.20987120466668 "sp_71" "sp_71"
25.1170708385413 1.7251241347964 "sp_71" "sp_71"
134.901656217768 18.2322501954178 "sp_72" "sp_72"
103.160049782928 20.5131891166415 "sp_72" "sp_72"
129.7328990674 20.0038617173105 "sp_72" "sp_72"
134.22706614732 18.5936702084558 "sp_72" "sp_72"
122.840900720273 20.5381123138141 "sp_72" "sp_72"
89.669088207116 7.9625022332518 "sp_73" "sp_73"
84.8830391782785 9.77744977022471 "sp_73" "sp_73"
83.3795548222952 10.6808777648329 "sp_73" "sp_73"
75.2455980444418 8.54941308821257 "sp_73" "sp_73"
74.1447187920229 12.2785437278963 "sp_73" "sp_73"
87.5354766732102 5.37739155687408 "sp_74" "sp_74"
90.7190320095576 9.79888686006501 "sp_74" "sp_74"
71.796248531789 9.89430172804626 "sp_74" "sp_74"
85.2785742419165 9.34819186613614 "sp_74" "sp_74"
69.702437770507 9.03409758987809 "sp_74" "sp_74"
131.57928877438 12.8446662776202 "sp_75" "sp_75"
119.147140351573 12.6688759579455 "sp_75" "sp_75"
122.528099121625 16.2082200912777 "sp_75" "sp_75"
107.727473693209 12.9386140808907 "sp_75" "sp_75"
119.076005346993 15.6422077385252 "sp_75" "sp_75"
74.1369596075778 5.89782754648925 "sp_76" "sp_76"
71.9588195646985 8.31456473718633 "sp_76" "sp_76"
90.3334357907131 7.4985184200384 "sp_76" "sp_76"
77.5492418596481 8.62469444683989 "sp_76" "sp_76"
81.6948621836331 7.53664707677571 "sp_76" "sp_76"
81.1270564862821 8.89095588597922 "sp_77" "sp_77"
73.5777379587811 8.45400994157306 "sp_77" "sp_77"
69.7435221131641 7.01168934709395 "sp_77" "sp_77"
78.1439852114522 7.29646406366614 "sp_77" "sp_77"
84.4771554717091 7.96004294744247 "sp_77" "sp_77"
64.9537580782017 4.95605546076399 "sp_78" "sp_78"
75.8472597396154 4.83599069716241 "sp_78" "sp_78"
80.6258896603323 6.0339209787565 "sp_78" "sp_78"
75.2533520344701 3.60832982008431 "sp_78" "sp_78"
74.3559388945064 3.48226106388037 "sp_78" "sp_78"
39.8558924799378 5.47702826616432 "sp_79" "sp_79"
47.2146274115358 4.78290890625732 "sp_79" "sp_79"
66.6929589679766 2.94811119303995 "sp_79" "sp_79"
52.802637744943 3.28511910791326 "sp_79" "sp_79"
50.3785012736429 3.16527437575231 "sp_79" "sp_79"
82.9833539715006 7.75167742855122 "sp_80" "sp_80"
79.273889879708 7.27609732593935 "sp_80" "sp_80"
88.2482949719106 7.66088482817936 "sp_80" "sp_80"
85.2124871504425 5.00167637814031 "sp_80" "sp_80"
76.2885000485745 7.61954298980192 "sp_80" "sp_80"
73.1349855538266 7.31919097229985 "sp_81" "sp_81"
76.3259519452314 9.96036777999958 "sp_81" "sp_81"
78.6824524786703 10.9151431045155 "sp_81" "sp_81"
80.480406142658 6.58714383211297 "sp_81" "sp_81"
64.866690691127 7.50560129911441 "sp_81" "sp_81"
118.886797048594 14.3320343510682 "sp_82" "sp_82"
126.26360946922 11.866714783391 "sp_82" "sp_82"
107.114369679985 14.1179086561593 "sp_82" "sp_82"
113.188508829623 13.0354254734132 "sp_82" "sp_82"
107.734275458261 14.1245198750581 "sp_82" "sp_82"
38.1081640565204 2.64835486748048 "sp_83" "sp_83"
50.342896730542 -0.543274487994818 "sp_83" "sp_83"
46.0209778260689 -0.411798256342233 "sp_83" "sp_83"
49.8899899410126 2.46192457344722 "sp_83" "sp_83"
49.2932928978653 0.0128974522538854 "sp_83" "sp_83"
63.0123941072964 4.43954220599717 "sp_84" "sp_84"
90.9426404187406 6.7897810640662 "sp_84" "sp_84"
89.9644827656322 6.0289517797053 "sp_84" "sp_84"
76.5507330119605 7.82298049019121 "sp_84" "sp_84"
71.0069328373125 10.8273773162418 "sp_84" "sp_84"
65.7381766199225 0.465445336419995 "sp_85" "sp_85"
50.0909868043332 2.47770678403983 "sp_85" "sp_85"
45.964448623149 -1.46131290905824 "sp_85" "sp_85"
48.5169138342364 1.00348745468868 "sp_85" "sp_85"
44.4099833759184 1.4048797410202 "sp_85" "sp_85"
132.874143773924 17.6042124500156 "sp_86" "sp_86"
138.834308276178 17.1150027523157 "sp_86" "sp_86"
129.633385374565 18.4703488617213 "sp_86" "sp_86"
123.667862076397 16.9482862735918 "sp_86" "sp_86"
130.848601208927 17.8411782483314 "sp_86" "sp_86"
129.651851395859 17.0178572922261 "sp_87" "sp_87"
145.358887703795 18.8102501675469 "sp_87" "sp_87"
142.241204587984 17.1169347407002 "sp_87" "sp_87"
136.570962977007 15.5215396232029 "sp_87" "sp_87"
127.814940446318 18.6657656136971 "sp_87" "sp_87"
130.419329769956 15.3381101314351 "sp_88" "sp_88"
122.393452110103 12.0074362165987 "sp_88" "sp_88"
125.964763769807 18.8439983174695 "sp_88" "sp_88"
132.597735860651 16.2148537925165 "sp_88" "sp_88"
125.824024623778 16.1122858223998 "sp_88" "sp_88"
84.2861827492722 2.75085223743035 "sp_89" "sp_89"
75.5708761435874 3.77362653991667 "sp_89" "sp_89"
74.403853602843 5.22887959538544 "sp_89" "sp_89"
98.0820521832533 3.83923624610672 "sp_89" "sp_89"
68.972628087067 3.13546462339571 "sp_89" "sp_89"
120.342814006275 17.1932469961997 "sp_90" "sp_90"
125.071172320776 14.7617657307734 "sp_90" "sp_90"
131.058301951083 15.9301892380462 "sp_90" "sp_90"
126.394870621743 12.138977044274 "sp_90" "sp_90"
126.72673996414 14.3261134862402 "sp_90" "sp_90"
58.2632225357711 3.05632919154365 "sp_91" "sp_91"
75.2567335276364 4.70557560976512 "sp_91" "sp_91"
89.8226697281024 6.13996230584079 "sp_91" "sp_91"
78.5350259222271 6.07722745373358 "sp_91" "sp_91"
73.1329090525986 7.18877152684279 "sp_91" "sp_91"
92.6414428419876 11.4125020981475 "sp_92" "sp_92"
97.5037036226571 12.5065716648587 "sp_92" "sp_92"
102.594697347031 14.9602725893888 "sp_92" "sp_92"
99.1224570905277 14.7349076397506 "sp_92" "sp_92"
104.492048127199 12.7291459528088 "sp_92" "sp_92"
109.881609460131 17.1558373120565 "sp_93" "sp_93"
105.806002563024 19.1156965293653 "sp_93" "sp_93"
123.972649455141 14.8866904653637 "sp_93" "sp_93"
114.516484063934 15.8730928726024 "sp_93" "sp_93"
95.6484298652329 14.8064636986971 "sp_93" "sp_93"
64.9322988434005 6.3517171344657 "sp_94" "sp_94"
57.979325330932 3.55940940240798 "sp_94" "sp_94"
52.7062632705913 4.05587600108578 "sp_94" "sp_94"
52.3479258563061 8.01326136792006 "sp_94" "sp_94"
52.7894890096064 6.03532216185991 "sp_94" "sp_94"
84.3545827304766 7.94261149454971 "sp_95" "sp_95"
92.2783161667115 8.95646432471047 "sp_95" "sp_95"
94.3114462529665 12.5510252600784 "sp_95" "sp_95"
90.5773031186166 9.01271479362441 "sp_95" "sp_95"
84.5126135610847 7.12004855134667 "sp_95" "sp_95"
86.7940605762841 8.59525195664241 "sp_96" "sp_96"
82.531811921728 7.80995531073646 "sp_96" "sp_96"
83.9252927587791 9.82010730059342 "sp_96" "sp_96"
96.0967793911157 4.03750747552142 "sp_96" "sp_96"
101.359845313619 8.75823070319732 "sp_96" "sp_96"
112.629502717215 20.0025049371905 "sp_97" "sp_97"
130.55916803718 18.5746729276144 "sp_97" "sp_97"
110.850635647581 20.3969043466518 "sp_97" "sp_97"
116.791636606613 18.4674660115717 "sp_97" "sp_97"
142.173579200545 17.6677227237843 "sp_97" "sp_97"
86.5036021791217 7.55370269007678 "sp_98" "sp_98"
94.6720058532094 10.7718295340404 "sp_98" "sp_98"
105.369561872978 10.8115185690331 "sp_98" "sp_98"
103.003519520398 12.9232360162694 "sp_98" "sp_98"
96.6624445679051 11.7134428966162 "sp_98" "sp_98"
